id,name,cuisine,baseServings,protein,allergens,difficulty,prepTime,emoji,imageUrl,imgQ,ingredients,instructions
r183,Roasted Vegetable Couscous,Indian / Middle Eastern / Global,4,vegan,gluten|soy,Easy,30,🥗,"https://loremflickr.com/760/560/Roasted,Vegetable,Couscous,recipe,food?lock=283",Roasted Vegetable Couscous recipe,"[{""name"":""Couscous"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""},{""name"":""Fresh Coriander"",""amount"":10,""unit"":""g""}]","[""Preheat the oven to 200°C."",""Cut vegetables and protein into similar-sized pieces."",""Toss everything with oil, garlic, herbs and seasoning."",""Spread on a tray in a single layer."",""Roast until golden and cooked through, turning once."",""Serve with rice, potatoes or a simple salad.""]"
r184,Harissa Chickpea Bowl,Indian / Middle Eastern / Global,4,vegan,soy,Easy,25,🥗,"https://loremflickr.com/760/560/Harissa,Chickpea,Bowl,recipe,food?lock=284",Harissa Chickpea Bowl recipe,"[{""name"":""Chickpeas"",""amount"":480,""unit"":""g""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Peas"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""}]","[""Cook the rice or grain base."",""Prepare the vegetables and sauce."",""Cook the protein in a hot pan until browned and cooked through."",""Warm or stir-fry the vegetables briefly."",""Assemble rice, vegetables and protein in bowls."",""Drizzle with sauce and finish with herbs or sesame.""]"
r185,Falafel Rice Bowl,Indian / Middle Eastern / Global,4,vegan,soy,Easy,25,🍚,"https://loremflickr.com/760/560/Falafel,Rice,Bowl,recipe,food?lock=285",Falafel Rice Bowl recipe,"[{""name"":""Chickpeas"",""amount"":480,""unit"":""g""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""}]","[""Cook the rice or grain base."",""Prepare the vegetables and sauce."",""Cook the protein in a hot pan until browned and cooked through."",""Warm or stir-fry the vegetables briefly."",""Assemble rice, vegetables and protein in bowls."",""Drizzle with sauce and finish with herbs or sesame.""]"
r186,Shakshuka with Chickpeas,Indian / Middle Eastern / Global,4,vegetarian,eggs|soy,Easy,30,🥗,"https://loremflickr.com/760/560/Shakshuka,with,Chickpeas,recipe,food?lock=286",Shakshuka with Chickpeas recipe,"[{""name"":""Eggs"",""amount"":4,""unit"":""pcs""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Peas"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""}]","[""Prepare and chop all ingredients."",""Heat oil in a large pan and sauté the aromatics."",""Add the main protein or vegetables and cook until browned."",""Add sauce, seasoning and a splash of water if needed."",""Simmer or toss until everything is cooked through."",""Serve hot with the suggested side.""]"
r187,Lentil and Roasted Vegetable Bowl,Indian / Middle Eastern / Global,4,vegan,soy,Easy,25,🥗,"https://loremflickr.com/760/560/Lentil,and,Roasted,Vegetable,Bowl,recipe,food?lock=287",Lentil and Roasted Vegetable Bowl recipe,"[{""name"":""Lentils"",""amount"":250,""unit"":""g""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""}]","[""Preheat the oven to 200°C."",""Cut vegetables and protein into similar-sized pieces."",""Toss everything with oil, garlic, herbs and seasoning."",""Spread on a tray in a single layer."",""Roast until golden and cooked through, turning once."",""Serve with rice, potatoes or a simple salad.""]"
r188,Sweet Potato Black Bean Tacos,Indian / Middle Eastern / Global,4,vegan,soy,Easy,25,🌮,"https://loremflickr.com/760/560/Sweet,Potato,Black,Bean,Tacos,recipe,food?lock=288",Sweet Potato Black Bean Tacos recipe,"[{""name"":""Beans"",""amount"":480,""unit"":""g""},{""name"":""Potatoes"",""amount"":600,""unit"":""g""},{""name"":""Sweet Potato"",""amount"":600,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""}]","[""Prepare and chop all ingredients."",""Heat oil in a large pan and sauté the aromatics."",""Add the main protein or vegetables and cook until browned."",""Add sauce, seasoning and a splash of water if needed."",""Simmer or toss until everything is cooked through."",""Serve hot with the suggested side.""]"
r189,Black Bean Enchilada Bake,Indian / Middle Eastern / Global,4,vegan,,Medium,40,🥗,"https://loremflickr.com/760/560/Black,Bean,Enchilada,Bake,recipe,food?lock=289",Black Bean Enchilada Bake recipe,"[{""name"":""Beans"",""amount"":480,""unit"":""g""},{""name"":""Corn Tortillas"",""amount"":8,""unit"":""pcs""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Tomato Passata"",""amount"":400,""unit"":""ml""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""}]","[""Preheat the oven to 190°C."",""Prepare the sauce, vegetables and main protein or legumes."",""Combine everything in a baking dish with the chosen carb."",""Cover and bake until bubbling and tender."",""Uncover for the final minutes to brown the top lightly."",""Rest briefly before serving.""]"
r190,Vegetarian Bean Chili,Indian / Middle Eastern / Global,4,vegan,,Easy,30,🍲,"https://loremflickr.com/760/560/Vegetarian,Bean,Chili,recipe,food?lock=290",Vegetarian Bean Chili recipe,"[{""name"":""Beans"",""amount"":480,""unit"":""g""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Tomato Passata"",""amount"":400,""unit"":""ml""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""}]","[""Chop the vegetables and season the main protein or legumes."",""Sauté onion and garlic in olive oil until soft."",""Add the protein, legumes or vegetables and brown lightly if needed."",""Add tomato, stock and spices, then simmer gently."",""Cook until the sauce thickens and everything is tender."",""Serve with rice, potatoes or bread as preferred.""]"
r191,Vegan Three-Bean Chili,Indian / Middle Eastern / Global,4,vegan,,Easy,30,🍲,"https://loremflickr.com/760/560/Vegan,Three,Bean,Chili,recipe,food?lock=291",Vegan Three-Bean Chili recipe,"[{""name"":""Beans"",""amount"":480,""unit"":""g""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Tomato Passata"",""amount"":400,""unit"":""ml""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""}]","[""Chop the vegetables and season the main protein or legumes."",""Sauté onion and garlic in olive oil until soft."",""Add the protein, legumes or vegetables and brown lightly if needed."",""Add tomato, stock and spices, then simmer gently."",""Cook until the sauce thickens and everything is tender."",""Serve with rice, potatoes or bread as preferred.""]"
r192,Mushroom and Spinach Risotto with Olive Oil,Indian / Middle Eastern / Global,4,vegan,soy,Medium,40,🍄,"https://loremflickr.com/760/560/Mushroom,and,Spinach,Risotto,with,Olive,Oil,recipe,food?lock=292",Mushroom and Spinach Risotto with Olive Oil recipe,"[{""name"":""Mushrooms"",""amount"":400,""unit"":""g""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Spinach"",""amount"":200,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""}]","[""Warm the stock in a separate pan."",""Sauté onion, garlic and mushrooms in olive oil."",""Add rice and toast for 1 minute."",""Add stock gradually, stirring often."",""Cook until creamy and the rice is tender."",""Finish with herbs, olive oil and black pepper.""]"
r193,Tomato and Basil Gnocchi,Indian / Middle Eastern / Global,4,vegan,gluten,Medium,45,🍝,"https://loremflickr.com/760/560/Tomato,and,Basil,Gnocchi,recipe,food?lock=293",Tomato and Basil Gnocchi recipe,"[{""name"":""Potato Gnocchi"",""amount"":500,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Tomato Passata"",""amount"":400,""unit"":""ml""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Fresh Coriander"",""amount"":10,""unit"":""g""}]","[""Preheat the oven to 190°C."",""Prepare the sauce, vegetables and main protein or legumes."",""Combine everything in a baking dish with the chosen carb."",""Cover and bake until bubbling and tender."",""Uncover for the final minutes to brown the top lightly."",""Rest briefly before serving.""]"
r194,Spinach and Mushroom Cannellini Bean Bake,Indian / Middle Eastern / Global,4,vegan,gluten,Medium,40,🍄,"https://loremflickr.com/760/560/Spinach,and,Mushroom,Cannellini,Bean,Bake,recipe,food?lock=294",Spinach and Mushroom Cannellini Bean Bake recipe,"[{""name"":""Beans"",""amount"":480,""unit"":""g""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Spinach"",""amount"":200,""unit"":""g""},{""name"":""Mushrooms"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Tomato Passata"",""amount"":400,""unit"":""ml""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""}]","[""Preheat the oven to 190°C."",""Prepare the sauce, vegetables and main protein or legumes."",""Combine everything in a baking dish with the chosen carb."",""Cover and bake until bubbling and tender."",""Uncover for the final minutes to brown the top lightly."",""Rest briefly before serving.""]"
r195,Lentil Bolognese,Indian / Middle Eastern / Global,4,vegan,gluten,Medium,45,🍝,"https://loremflickr.com/760/560/Lentil,Bolognese,recipe,food?lock=295",Lentil Bolognese recipe,"[{""name"":""Lentils"",""amount"":250,""unit"":""g""},{""name"":""Pasta"",""amount"":350,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Tomato Passata"",""amount"":400,""unit"":""ml""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""}]","[""Cook the pasta until al dente."",""Sauté onion, garlic and vegetables in olive oil."",""Add legumes or protein and cook through."",""Stir in tomato sauce and simmer until thickened."",""Toss pasta with the sauce and loosen with pasta water if needed."",""Serve with herbs and black pepper.""]"
r196,Mushroom Coconut Stroganoff,Indian / Middle Eastern / Global,4,vegan,gluten,Medium,45,🍄,"https://loremflickr.com/760/560/Mushroom,Coconut,Stroganoff,recipe,food?lock=296",Mushroom Coconut Stroganoff recipe,"[{""name"":""Mushrooms"",""amount"":400,""unit"":""g""},{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Coconut Milk"",""amount"":400,""unit"":""ml""},{""name"":""Ginger"",""amount"":15,""unit"":""g""},{""name"":""Lime Juice"",""amount"":30,""unit"":""ml""},{""name"":""Fresh Coriander"",""amount"":10,""unit"":""g""}]","[""Prepare and chop all ingredients."",""Heat oil in a large pan and sauté the aromatics."",""Add the main protein or vegetables and cook until browned."",""Add sauce, seasoning and a splash of water if needed."",""Simmer or toss until everything is cooked through."",""Serve hot with the suggested side.""]"
r197,Lentil Shepherd’s Pie,Indian / Middle Eastern / Global,4,vegan,gluten|soy,Medium,40,🥗,"https://loremflickr.com/760/560/Lentil,Shepherds,Pie,recipe,food?lock=297",Lentil Shepherd’s Pie recipe,"[{""name"":""Lentils"",""amount"":250,""unit"":""g""},{""name"":""Potatoes"",""amount"":600,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""}]","[""Preheat the oven to 190°C."",""Prepare the sauce, vegetables and main protein or legumes."",""Combine everything in a baking dish with the chosen carb."",""Cover and bake until bubbling and tender."",""Uncover for the final minutes to brown the top lightly."",""Rest briefly before serving.""]"
r198,Courgette Lemon Pasta,Indian / Middle Eastern / Global,4,vegan,gluten,Easy,30,🍝,"https://loremflickr.com/760/560/Courgette,Lemon,Pasta,recipe,food?lock=298",Courgette Lemon Pasta recipe,"[{""name"":""Pasta"",""amount"":350,""unit"":""g""},{""name"":""Courgette"",""amount"":2,""unit"":""pcs""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Lemon Juice"",""amount"":60,""unit"":""ml""},{""name"":""Olive Oil"",""amount"":3,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":4,""unit"":""cloves""},{""name"":""Fresh Coriander"",""amount"":10,""unit"":""g""}]","[""Cook the pasta until al dente."",""Sauté onion, garlic and vegetables in olive oil."",""Add legumes or protein and cook through."",""Stir in tomato sauce and simmer until thickened."",""Toss pasta with the sauce and loosen with pasta water if needed."",""Serve with herbs and black pepper.""]"
r199,Roasted Vegetable Pasta Bake,Indian / Middle Eastern / Global,4,vegan,gluten,Medium,40,🍝,"https://loremflickr.com/760/560/Roasted,Vegetable,Pasta,Bake,recipe,food?lock=299",Roasted Vegetable Pasta Bake recipe,"[{""name"":""Pasta"",""amount"":350,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Carrot"",""amount"":2,""unit"":""pcs""},{""name"":""Tomato Passata"",""amount"":400,""unit"":""ml""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Fresh Coriander"",""amount"":10,""unit"":""g""}]","[""Preheat the oven to 200°C."",""Cut vegetables and protein into similar-sized pieces."",""Toss everything with oil, garlic, herbs and seasoning."",""Spread on a tray in a single layer."",""Roast until golden and cooked through, turning once."",""Serve with rice, potatoes or a simple salad.""]"
r200,Broccoli and Garlic Rice Bake,Indian / Middle Eastern / Global,4,vegan,soy,Medium,40,🍚,"https://loremflickr.com/760/560/Broccoli,and,Garlic,Rice,Bake,recipe,food?lock=300",Broccoli and Garlic Rice Bake recipe,"[{""name"":""Rice"",""amount"":300,""unit"":""g""},{""name"":""Broccoli"",""amount"":300,""unit"":""g""},{""name"":""Onion"",""amount"":1,""unit"":""pcs""},{""name"":""Olive Oil"",""amount"":2,""unit"":""tbsp""},{""name"":""Garlic"",""amount"":3,""unit"":""cloves""},{""name"":""Soy Sauce"",""amount"":40,""unit"":""ml""},{""name"":""Fresh Coriander"",""amount"":10,""unit"":""g""}]","[""Preheat the oven to 190°C."",""Prepare the sauce, vegetables and main protein or legumes."",""Combine everything in a baking dish with the chosen carb."",""Cover and bake until bubbling and tender."",""Uncover for the final minutes to brown the top lightly."",""Rest briefly before serving.""]"
